208	0.97841042
209	0.97830826
210	0.97820610
211	0.97810394
212	0.97800177
213	0.97789967
214	0.97779757
215	0.97769547
216	0.97759336
217	0.97749126
218	0.97738916
219	0.97728711
220	0.97718507
221	0.97708303
222	0.97698098
223	0.97687894
224	0.97677696
225	0.97667497
226	0.97657299
227	0.97647101
228	0.97636902
229	0.97626704
230	0.97616512
231	0.97606319
232	0.97596127
233	0.97585934
234	0.97575742
235	0.97565556
236	0.97555369
237	0.97545183
238	0.97534996
239	0.97524810
240	0.97514623
241	0.97504443
242	0.97494262
243	0.97484082
244	0.97473902
245	0.97463721
246	0.97453541
247	0.97443366
248	0.97433192
249	0.97423017
250	0.97412843
251	0.97402668
252	0.97392499
253	0.97382331
254	0.97372162
255	0.97361994
256	0.97351825
257	0.97341657
258	0.97331494
259	0.97321332
260	0.97311169
261	0.97301006
262	0.97290844
263	0.97280681
264	0.97270525
265	0.97260368
266	0.97250211
267	0.97240055
268	0.97229898
269	0.97219747
270	0.97209597
271	0.97199446
272	0.97189295
273	0.97179145
274	0.97168994
275	0.97158849
276	0.97148705
277	0.97138560
278	0.97128415
279	0.97118270
280	0.97108132
281	0.97097993
282	0.97087854
283	0.97077715
284	0.97067577
285	0.97057438
286	0.97047305
287	0.97037172
288	0.97027040
289	0.97016907
290	0.97006774
291	0.96996641
292	0.96986514
293	0.96976388
294	0.96966261
295	0.96956134
296	0.96946007
297	0.96935886
298	0.96925765
299	0.96915644
300	0.96905524
301	0.96895403
302	0.96885282
303	0.96875167
304	0.96865052
305	0.96854937
306	0.96844822
307	0.96834707
308	0.96824592
309	0.96814483
310	0.96804374
311	0.96794266
312	0.96784157
313	0.96774048
314	0.96763945
315	0.96753842
316	0.96743739
317	0.96733636
318	0.96723533
319	0.96713430
320	0.96703333
321	0.96693236
322	0.96683139
323	0.96673042
324	0.96662945
325	0.96652848
326	0.96642756
327	0.96632665
328	0.96622574
329	0.96612483
330	0.96602392
331	0.96592307
332	0.96582222
333	0.96572137
334	0.96562052
335	0.96551967
336	0.96541882
337	0.96531802
338	0.96521723
339	0.96511644
340	0.96501565
341	0.96491486
342	0.96481407
343	0.96471334
344	0.96461260
345	0.96451187
346	0.96441114
347	0.96431041
348	0.96420974
349	0.96410906
350	0.96400839
351	0.96390772
352	0.96380705
353	0.96370637
354	0.96360576
355	0.96350515
356	0.96340454
357	0.96330392
358	0.96320331
359	0.96310270
360	0.96300215
361	0.96290159
362	0.96280104
363	0.96270049
364	0.96259993
365	0.96249944
366	0.96239895
367	0.96229845
368	0.96219796
369	0.96209747
370	0.96199697
371	0.96189654
372	0.96179610
373	0.96169567
374	0.96159524
375	0.96149480
376	0.96139437
377	0.96129400
378	0.96119362
379	0.96109325
380	0.96099287
381	0.96089250
382	0.96079218
383	0.96069187
384	0.96059155
385	0.96049124
386	0.96039093
387	0.96029061
388	0.96019036
389	0.96009010
390	0.95998985
391	0.95988959
392	0.95978934
393	0.95968908
394	0.95958889
395	0.95948869
396	0.95938849
397	0.95928830
398	0.95918810
399	0.95908797
400	0.95898783
401	0.95888770
402	0.95878756
403	0.95868742
404	0.95858729
405	0.95848721
406	0.95838714
407	0.95828706
408	0.95818698
409	0.95808691
410	0.95798683
411	0.95788682
412	0.95778680
413	0.95768678
414	0.95758677
415	0.95748675
416	0.95738679
417	0.95728683
418	0.95718688
419	0.95708692
420	0.95698696
421	0.95688701
422	0.95678711
423	0.95668721
424	0.95658731
425	0.95648742
426	0.95638752
427	0.95628762
428	0.95618778
429	0.95608795
430	0.95598811
431	0.95588827
432	0.95578843
433	0.95568860
434	0.95558882
435	0.95548904
436	0.95538926
437	0.95528948
438	0.95518970
439	0.95508999
440	0.95499027
441	0.95489055
442	0.95479083
443	0.95469111
444	0.95459139
445	0.95449173
446	0.95439208
447	0.95429242
448	0.95419276
449	0.95409310
450	0.95399344
451	0.95389384
452	0.95379424
453	0.95369464
454	0.95359504
455	0.95349544
456	0.95339590
457	0.95329636
458	0.95319682
459	0.95309728
460	0.95299774
461	0.95289820
462	0.95279872
463	0.95269924
464	0.95259976
465	0.95250028
466	0.95240080
467	0.95230132
468	0.95220190
469	0.95210248
470	0.95200306
471	0.95190364
472	0.95180422
473	0.95170480
474	0.95160544
475	0.95150608
476	0.95140672
477	0.95130736
478	0.95120800
479	0.95110869
480	0.95100939
481	0.95091009
482	0.95081079
483	0.95071149
484	0.95061219
485	0.95051295
486	0.95041370
487	0.95031446
488	0.95021522
489	0.95011598
490	0.95001674
491	0.94991755
492	0.94981837
493	0.94971919
494	0.94962001
495	0.94952083
496	0.94942164
497	0.94932252
498	0.94922340
499	0.94912428
